id,technology,operator,name,address,commune,commune_ar,commune_code,wilaya_code,lat,lng,source
djezzy-aedf83a8d5,5G,djezzy,EMIR Hotel,CHERAGA,,,,16,36.75697,2.96683,https://www.djezzy5g.dz/map.html
djezzy-6c541a339b,5G,djezzy,Cherraga,CHERAGA,,,,16,36.75832,2.94903,https://www.djezzy5g.dz/map.html
djezzy-843cbee1c6,5G,djezzy,Bouchaoui Centre,CHERAGA,,,,16,36.7428,2.91358,https://www.djezzy5g.dz/map.html
djezzy-ade6e36572,5G,djezzy,Club Des Pins entrance,CHERAGA,,,,16,36.7682,2.89812,https://www.djezzy5g.dz/map.html
djezzy-9f8f0080e7,5G,djezzy,Autoroute Cheraga,CHERAGA,,,,16,36.7548,2.9553,https://www.djezzy5g.dz/map.html
djezzy-255db1d676,5G,djezzy,Amara 2,CHERAGA,,,,16,36.75711,2.9528,https://www.djezzy5g.dz/map.html
djezzy-d254bc9d21,5G,djezzy,BATIMENTS SAAT,CHERAGA,,,,16,36.76066,2.926832,https://www.djezzy5g.dz/map.html
djezzy-ba19705c64,5G,djezzy,route de ouled Fayet,CHERAGA,,,,16,36.765697,2.951279,https://www.djezzy5g.dz/map.html
djezzy-ae061057a9,5G,djezzy,Dar El Beida_4,DAR EL BEIDA,,,,16,36.72251,3.21211,https://www.djezzy5g.dz/map.html
djezzy-cd5f6ed4d0,5G,djezzy,Micro El Hamiz 2,DAR EL BEIDA,,,,16,36.73066,3.23542,https://www.djezzy5g.dz/map.html
djezzy-bf571358dc,5G,djezzy,Cite des travailleurs,DAR EL BEIDA,,,,16,36.71284,3.225186,https://www.djezzy5g.dz/map.html
djezzy-aacafb936a,5G,djezzy,DAR EL BAIDA_4,DAR EL BEIDA,,,,16,36.71279,3.21612,https://www.djezzy5g.dz/map.html
djezzy-3726aaa595,5G,djezzy,DAR EL BEIDA_3,DAR EL BEIDA,,,,16,36.71803,3.20907,https://www.djezzy5g.dz/map.html
djezzy-179cb5251b,5G,djezzy,Autoroute Dar El Beida,DAR EL BEIDA,,,,16,36.71845,3.20531,https://www.djezzy5g.dz/map.html
djezzy-14b83c5316,5G,djezzy,HUAWEI BUILDING,DAR EL BEIDA,,,,16,36.715339,3.208484,https://www.djezzy5g.dz/map.html
djezzy-0110386c8f,5G,djezzy,Dar El Beida_1,DAR EL BEIDA,,,,16,36.71034,3.20785,https://www.djezzy5g.dz/map.html
djezzy-5cf60248b2,5G,djezzy,New airport,DAR EL BEIDA,,,,16,36.6972,3.1931,https://www.djezzy5g.dz/map.html
djezzy-be70438a99,5G,djezzy,Micro B6,DAR EL BEIDA,,,,16,36.710395,3.208039,https://www.djezzy5g.dz/map.html
djezzy-afbc303631,5G,djezzy,El hamiz6,DAR EL BEIDA,,,,16,36.7346,3.2384,https://www.djezzy5g.dz/map.html
djezzy-a8118260ce,5G,djezzy,El Hamiz 5,DAR EL BEIDA,,,,16,36.73199,3.24259,https://www.djezzy5g.dz/map.html
djezzy-1fc7d116d2,5G,djezzy,Cite Abane Ramdane,DAR EL BEIDA,,,,16,36.69,3.24516,https://www.djezzy5g.dz/map.html
djezzy-41c24dd963,5G,djezzy,HAOUCH ATTAR 2 ,DAR EL BEIDA,,,,16,36.72134,3.20851,https://www.djezzy5g.dz/map.html
djezzy-f1c7506721,5G,djezzy,Cité Abane Ramdane 2,DAR EL BEIDA,,,,16,36.69257,3.23776,https://www.djezzy5g.dz/map.html
djezzy-fd85d15b44,5G,djezzy,El Merdja,DAR EL BEIDA,,,,16,36.7257,3.2099,https://www.djezzy5g.dz/map.html
djezzy-3c04694082,5G,djezzy,El Hamiz_3,DAR EL BEIDA,,,,16,36.72085,3.23724,https://www.djezzy5g.dz/map.html
djezzy-f6796d1d86,5G,djezzy,HAMIZ 2,DAR EL BEIDA,,,,16,36.73292,3.23427,https://www.djezzy5g.dz/map.html
djezzy-cfadc80b85,5G,djezzy,El Hamiz_4,DAR EL BEIDA,,,,16,36.7276,3.22065,https://www.djezzy5g.dz/map.html
djezzy-130eb01ec6,5G,djezzy,Haouch Attar,DAR EL BEIDA,,,,16,36.7213,3.204,https://www.djezzy5g.dz/map.html
djezzy-f3bdb14f0b,5G,djezzy,El Hamiz 5,DAR EL BEIDA,,,,16,36.7363,3.2291,https://www.djezzy5g.dz/map.html
djezzy-8aafc1608f,5G,djezzy,Cité les Oranges  El Hamiz,DAR EL BEIDA,,,,16,36.72532,3.23399,https://www.djezzy5g.dz/map.html
djezzy-b136763a52,5G,djezzy,cite Krim belkacem,DAR EL BEIDA,,,,16,36.70793,3.22304,https://www.djezzy5g.dz/map.html
djezzy-5115c62c55,5G,djezzy,HAMIZ 5,DAR EL BEIDA,,,,16,36.72916,3.21645,https://www.djezzy5g.dz/map.html
djezzy-9e4ef46367,5G,djezzy,El Hamiz_7,DAR EL BEIDA,,,,16,36.72624,3.22464,https://www.djezzy5g.dz/map.html
djezzy-1b445aa409,5G,djezzy,DAR EL DEIDA 3,DAR EL BEIDA,,,,16,36.7111,3.2283,https://www.djezzy5g.dz/map.html
djezzy-0c7e6ed320,5G,djezzy,Cit Aeroport,DAR EL BEIDA,,,,16,36.7112,3.2219,https://www.djezzy5g.dz/map.html
djezzy-1613c348fd,5G,djezzy,EL Karia,DAR EL BEIDA,,,,16,36.72471,3.21384,https://www.djezzy5g.dz/map.html
djezzy-91e694c13c,5G,djezzy,Cité Fatma Nsoumer,DAR EL BEIDA,,,,16,36.71963,3.21306,https://www.djezzy5g.dz/map.html
djezzy-88d90b3950,5G,djezzy,Cité des Palmiers Dar El Beida,DAR EL BEIDA,,,,16,36.71576,3.23627,https://www.djezzy5g.dz/map.html
djezzy-3f56fac7b6,5G,djezzy,Bvd Mouloud Feraoun,DAR EL BEIDA,,,,16,36.715307,3.220981,https://www.djezzy5g.dz/map.html
djezzy-b8f829e7d9,5G,djezzy,KAOUCH,DELY BRAHIM,,,,16,36.75775,2.97988,https://www.djezzy5g.dz/map.html
djezzy-4000e12be8,5G,djezzy,Ain Allah Dely Ibrahim,DELY BRAHIM,,,,16,36.747835,2.988339,https://www.djezzy5g.dz/map.html
djezzy-6c3e822b07,5G,djezzy,Delly Brahim,DELY BRAHIM,,,,16,36.75389,2.99494,https://www.djezzy5g.dz/map.html
djezzy-d7e0204629,5G,djezzy,Delly Brahim hai el bina,DELY BRAHIM,,,,16,36.76457,2.98475,https://www.djezzy5g.dz/map.html
djezzy-500e7294d0,5G,djezzy,Hai Errahma Delly Brahim,DELY BRAHIM,,,,16,36.7675,2.9871,https://www.djezzy5g.dz/map.html
djezzy-2833f6b844,5G,djezzy,EN NADJAH,DELY BRAHIM,,,,16,36.76483,2.99108,https://www.djezzy5g.dz/map.html
djezzy-2dcb281344,5G,djezzy,Daly Brahim 4,DELY BRAHIM,,,,16,36.75157,2.97458,https://www.djezzy5g.dz/map.html
djezzy-e051557d3b,5G,djezzy,El Arkam_2,DELY BRAHIM,,,,16,36.77166,3.00037,https://www.djezzy5g.dz/map.html
djezzy-64c2b7c7e4,5G,djezzy,Atrouss Ibrahim,DELY BRAHIM,,,,16,36.75512,2.97099,https://www.djezzy5g.dz/map.html
djezzy-56df0667f7,5G,djezzy,Switch Delly Brahim,DELY BRAHIM,,,,16,36.76015,2.98594,https://www.djezzy5g.dz/map.html
djezzy-92b0b6429c,5G,djezzy,Delly Brahim Ceramica,DELY BRAHIM,,,,16,36.75306,2.98178,https://www.djezzy5g.dz/map.html
djezzy-eec008b1a3,5G,djezzy,Djenan achabou 2 Dar Diaf,DELY BRAHIM,,,,16,36.763681,2.979301,https://www.djezzy5g.dz/map.html
djezzy-253ca6996d,5G,djezzy,NAFTAL NATIONAL,DJISR KSENTINA,,,,16,36.6938,3.05788,https://www.djezzy5g.dz/map.html
djezzy-421035b67e,5G,djezzy,Cooperative El Hanaa,DJISR KSENTINA,,,,16,36.7054,3.10312,https://www.djezzy5g.dz/map.html
djezzy-2511aaa970,5G,djezzy,Residence El Affak,DJISR KSENTINA,,,,16,36.69448,3.05494,https://www.djezzy5g.dz/map.html
djezzy-5e89424dde,5G,djezzy,Mechtour Akli,DJISR KSENTINA,,,,16,36.7089,3.09098,https://www.djezzy5g.dz/map.html
djezzy-8ad62bbedf,5G,djezzy,Semar village,DJISR KSENTINA,,,,16,36.6996,3.08859,https://www.djezzy5g.dz/map.html
djezzy-52e42a0adc,5G,djezzy,ZI SEMAR,DJISR KSENTINA,,,,16,36.68888,3.0913,https://www.djezzy5g.dz/map.html
djezzy-346bf0bc9b,5G,djezzy,8 Mai 45 Semar,DJISR KSENTINA,,,,16,36.69951,3.09361,https://www.djezzy5g.dz/map.html
djezzy-23b876c046,5G,djezzy,cité 400 LPL Ain naadja,DJISR KSENTINA,,,,16,36.70301,3.08651,https://www.djezzy5g.dz/map.html
djezzy-4484832c1c,5G,djezzy,2740 Semar,DJISR KSENTINA,,,,16,36.6993,3.07932,https://www.djezzy5g.dz/map.html
djezzy-d79a2a0eb1,5G,djezzy,Ain Malha 2,DJISR KSENTINA,,,,16,36.6921,3.0635,https://www.djezzy5g.dz/map.html
djezzy-372524cf69,5G,djezzy,Gue de Canstatine 1er Novembre,DJISR KSENTINA,,,,16,36.7034,3.0946,https://www.djezzy5g.dz/map.html
djezzy-eaa01c4ed6,5G,djezzy,Cooperative Saada,DJISR KSENTINA,,,,16,36.6959,3.07617,https://www.djezzy5g.dz/map.html
djezzy-ebc6ef3d9c,5G,djezzy,DJISR KESENTINA_2,DJISR KSENTINA,,,,16,36.707821,3.082679,https://www.djezzy5g.dz/map.html
djezzy-c84c44c2d5,5G,djezzy,AIN NAADJA 2,DJISR KSENTINA,,,,16,36.7001,3.07622,https://www.djezzy5g.dz/map.html
djezzy-e97c38f61f,5G,djezzy,Coop Amel Birkhadem,DJISR KSENTINA,,,,16,36.70114,3.06231,https://www.djezzy5g.dz/map.html
djezzy-75f286db4c,5G,djezzy,ouled mendil,DOUERA,,,,16,36.65678,2.97593,https://www.djezzy5g.dz/map.html
djezzy-5ffe558533,5G,djezzy,Ramdania douera west,DOUERA,,,,16,36.65701,2.94191,https://www.djezzy5g.dz/map.html
djezzy-ec40a0661e,5G,djezzy,HADJ YAKOUB,DOUERA,,,,16,36.652,2.92201,https://www.djezzy5g.dz/map.html
djezzy-3d011abb3c,5G,djezzy,OULED MENDHIL,DOUERA,,,,16,36.6464,2.9636,https://www.djezzy5g.dz/map.html
djezzy-35a86e7d91,5G,djezzy,Ramdania 2 Douera,DOUERA,,,,16,36.64439,2.93816,https://www.djezzy5g.dz/map.html
djezzy-b1f688b021,5G,djezzy,DOUIRA,DOUERA,,,,16,36.6693,2.9454,https://www.djezzy5g.dz/map.html
djezzy-7aabd187a1,5G,djezzy,Dkakna,DOUERA,,,,16,36.6424,2.90798,https://www.djezzy5g.dz/map.html
djezzy-410f680157,5G,djezzy,"HAI TELEGRAPHE, DOUERA",DOUERA,,,,16,36.66551,2.96651,https://www.djezzy5g.dz/map.html
djezzy-5c927d3c40,5G,djezzy,Ouled Mendil 3,DOUERA,,,,16,36.6518999,2.9675002,https://www.djezzy5g.dz/map.html
djezzy-1778171fbe,5G,djezzy,cite telegraphe Douera,DOUERA,,,,16,36.66763,2.95994,https://www.djezzy5g.dz/map.html
djezzy-3f2b81229a,5G,djezzy,Ben Addeche Birtouta,DOUERA,,,,16,36.64833,2.97644,https://www.djezzy5g.dz/map.html
djezzy-d1cab00a1d,5G,djezzy,DOUIRA2,DOUERA,,,,16,36.67923,2.94081,https://www.djezzy5g.dz/map.html
djezzy-0d4f6e803e,5G,djezzy,Cote AADL Douera,DOUERA,,,,16,36.68167,2.94977,https://www.djezzy5g.dz/map.html
djezzy-20dec580f8,5G,djezzy,Douera _4,DOUERA,,,,16,36.67019,2.9409,https://www.djezzy5g.dz/map.html
djezzy-1c3defa49e,5G,djezzy,Nouvelle extention Baba Hacen,DOUERA,,,,16,36.6749,2.9585,https://www.djezzy5g.dz/map.html
djezzy-267d5c571b,5G,djezzy,Dkakna 2,DOUERA,,,,16,36.6368,2.9047,https://www.djezzy5g.dz/map.html
djezzy-db05ebc900,5G,djezzy,OULED MENDIL 4,DOUERA,,,,16,36.645182,2.960024,https://www.djezzy5g.dz/map.html
djezzy-d050ab91a1,5G,djezzy,DKAKNA 4,DOUERA,,,,16,36.637428,2.89916,https://www.djezzy5g.dz/map.html
djezzy-edc6942692,5G,djezzy,Résidence MARIA,DOUERA,,,,16,36.6713,2.949,https://www.djezzy5g.dz/map.html
djezzy-06980b747d,5G,djezzy,Hôpital Douera,DOUERA,,,,16,36.667535,2.936168,https://www.djezzy5g.dz/map.html
djezzy-33753d3c9b,5G,djezzy,cite AADL El achour,DRARIA,,,,16,36.72789,2.99846,https://www.djezzy5g.dz/map.html
djezzy-08adf4e713,5G,djezzy,SHAOULA DRARIA,DRARIA,,,,16,36.7016,3.0088,https://www.djezzy5g.dz/map.html
djezzy-caea488126,5G,djezzy,Lsp Draria,DRARIA,,,,16,36.70926,3.00581,https://www.djezzy5g.dz/map.html
djezzy-7bbcdf2be2,5G,djezzy,Draria 3,DRARIA,,,,16,36.72081,2.99444,https://www.djezzy5g.dz/map.html
djezzy-382b1121f5,5G,djezzy,Draria_Sebbala,DRARIA,,,,16,36.71673,3.00263,https://www.djezzy5g.dz/map.html
djezzy-29651dd758,5G,djezzy,EL ACHOUR,DRARIA,,,,16,36.72989,2.98974,https://www.djezzy5g.dz/map.html
djezzy-0515c1ff8a,5G,djezzy,Cite Afak,DRARIA,,,,16,36.72516,3.01369,https://www.djezzy5g.dz/map.html
djezzy-44a47036e8,5G,djezzy,SEBBALA,DRARIA,,,,16,36.7243,3.01309,https://www.djezzy5g.dz/map.html
djezzy-c31319690b,5G,djezzy,chemin des cretes Draria,DRARIA,,,,16,36.70694,2.98908,https://www.djezzy5g.dz/map.html
djezzy-fdc8367990,5G,djezzy,Draria_2,DRARIA,,,,16,36.70781,2.99477,https://www.djezzy5g.dz/map.html
djezzy-5b91ab35a9,5G,djezzy,El achour 2,DRARIA,,,,16,36.72764,3.0197,https://www.djezzy5g.dz/map.html
djezzy-bacb55ad32,5G,djezzy,Draria,DRARIA,,,,16,36.7146,2.9983,https://www.djezzy5g.dz/map.html
djezzy-9114dbde59,5G,djezzy,Draria Babahasan,DRARIA,,,,16,36.70003,2.99622,https://www.djezzy5g.dz/map.html
djezzy-be57ab5c94,5G,djezzy,El Achour 1,EL ACHOUR,,,,16,36.73549,2.99175,https://www.djezzy5g.dz/map.html
djezzy-6484e40117,5G,djezzy,Tarfa,EL ACHOUR,,,,16,36.72001,2.98458,https://www.djezzy5g.dz/map.html
djezzy-4e5d87a4c3,5G,djezzy,Draria oued tarfa,EL ACHOUR,,,,16,36.72298,2.9856,https://www.djezzy5g.dz/map.html
djezzy-e8be8c00db,5G,djezzy,Oued Remane,EL ACHOUR,,,,16,36.73995,2.9998,https://www.djezzy5g.dz/map.html
djezzy-beb87b94ae,5G,djezzy,AADL EL Achour,EL ACHOUR,,,,16,36.73163,3.00974,https://www.djezzy5g.dz/map.html
djezzy-69d6ab620d,5G,djezzy,Cite Police Sahraoui_1,EL ACHOUR,,,,16,36.7454,2.9984,https://www.djezzy5g.dz/map.html
djezzy-bcc7489071,5G,djezzy,Sahrawy Batiment,EL ACHOUR,,,,16,36.7429,2.9954,https://www.djezzy5g.dz/map.html
djezzy-2dec030cbd,5G,djezzy,centre recherche Nucleaire Sebala,EL ACHOUR,,,,16,36.728115,3.005031,https://www.djezzy5g.dz/map.html
djezzy-0fd065220b,5G,djezzy,AADL EL ACHOUR 02,EL ACHOUR,,,,16,36.73132,3.002578,https://www.djezzy5g.dz/map.html
djezzy-c7bcbd72ad,5G,djezzy,El Abiar,EL BIAR,,,,16,36.77095,3.03615,https://www.djezzy5g.dz/map.html
djezzy-ab9214ccec,5G,djezzy,EL IRIDJA,EL BIAR,,,,16,36.7697,3.0212,https://www.djezzy5g.dz/map.html
djezzy-c2925bc5c9,5G,djezzy,Place Kennedy,EL BIAR,,,,16,36.76913,3.03107,https://www.djezzy5g.dz/map.html
djezzy-2962bec725,5G,djezzy,Siege OTA Val d'Hydra,EL BIAR,,,,16,36.76083,3.02341,https://www.djezzy5g.dz/map.html
djezzy-ecf666b325,5G,djezzy,Centre Commercial  ECOSIOM,EL BIAR,,,,16,36.76871,3.02694,https://www.djezzy5g.dz/map.html
djezzy-38a7fd332d,5G,djezzy,Les Pins-El Biar ,EL BIAR,,,,16,36.76641,3.02601,https://www.djezzy5g.dz/map.html
djezzy-3b37a695a5,5G,djezzy,Boumaati 2,EL HARRACH,,,,16,36.71381,3.14191,https://www.djezzy5g.dz/map.html
djezzy-01d1c6e572,5G,djezzy,Boubsila,EL HARRACH,,,,16,36.7081,3.12607,https://www.djezzy5g.dz/map.html
djezzy-9e5233ce8d,5G,djezzy,Site d'Autoroute,EL HARRACH,,,,16,36.7018,3.11851,https://www.djezzy5g.dz/map.html
djezzy-a8d7c8b627,5G,djezzy,Hopital Zmirli 2,EL HARRACH,,,,16,36.70532,3.12203,https://www.djezzy5g.dz/map.html
djezzy-042aa22108,5G,djezzy,El Harache_ Belfore,EL HARRACH,,,,16,36.7169,3.146,https://www.djezzy5g.dz/map.html
djezzy-deaaebcaad,5G,djezzy,'Cite kourifa,EL HARRACH,,,,16,36.704276,3.138286,https://www.djezzy5g.dz/map.html
djezzy-d2c2f969af,5G,djezzy,ENTV,EL MADANIA,,,,16,36.753846,3.049263,https://www.djezzy5g.dz/map.html
djezzy-437a464caa,5G,djezzy,Diar El Saada,EL MOURADIA,,,,16,36.7433,3.0583,https://www.djezzy5g.dz/map.html
djezzy-1c3284f234,5G,djezzy,Golf Centre Commercial,EL MOURADIA,,,,16,36.74843,3.0529,https://www.djezzy5g.dz/map.html
djezzy-47f736f4eb,5G,djezzy,Hotel sofitel1,HAMMA ANASSERS,,,,16,36.751324,3.07359,https://www.djezzy5g.dz/map.html
djezzy-08e35e4c5d,5G,djezzy,Hotel Sofitel,HAMMA ANASSERS,,,,16,36.74836,3.07183,https://www.djezzy5g.dz/map.html
djezzy-d8bfcc8b3d,5G,djezzy,BIADHA,HARAOUA,,,,16,36.7696,3.3157,https://www.djezzy5g.dz/map.html
djezzy-6a499929c3,5G,djezzy,Hussein_Day_7,HUSSEIN DEY,,,,16,36.74363,3.09516,https://www.djezzy5g.dz/map.html
djezzy-cfb5c2e24b,5G,djezzy,Promenade des Sablettes,HUSSEIN DEY,,,,16,36.74111,3.12483,https://www.djezzy5g.dz/map.html
djezzy-642119ca2b,5G,djezzy,Gare Routiere,HUSSEIN DEY,,,,16,36.74132,3.10904,https://www.djezzy5g.dz/map.html
djezzy-e049df689b,5G,djezzy,Boulevard des Martyrs 2,HYDRA,,,,16,36.74999,3.05938,https://www.djezzy5g.dz/map.html
djezzy-28004c6c60,5G,djezzy,La Touche,HYDRA,,,,16,36.750302,3.017805,https://www.djezzy5g.dz/map.html
djezzy-d6e679e86d,5G,djezzy,ONPLITIC,HYDRA,,,,16,36.74558,3.04167,https://www.djezzy5g.dz/map.html
djezzy-1d48713d03,5G,djezzy,Boukhriss_4,KHRAISSIA,,,,16,36.662735,2.985355,https://www.djezzy5g.dz/map.html
djezzy-c32c828999,5G,djezzy,Boukhriss,KHRAISSIA,,,,16,36.66853,2.98415,https://www.djezzy5g.dz/map.html
djezzy-0cb74843d9,5G,djezzy,Haouch Gazouz,KHRAISSIA,,,,16,36.654,3.017,https://www.djezzy5g.dz/map.html
djezzy-1f0c9749b5,5G,djezzy,Boukhriss 2,KHRAISSIA,,,,16,36.6639,2.9798,https://www.djezzy5g.dz/map.html
djezzy-8cf454357f,5G,djezzy,Domaine Laroussi,KHRAISSIA,,,,16,36.65803,3.01235,https://www.djezzy5g.dz/map.html
djezzy-673ed8c88f,5G,djezzy,Tunnel rocade Zeralda,KHRAISSIA,,,,16,36.6618,3.0024,https://www.djezzy5g.dz/map.html
djezzy-363dc8854b,5G,djezzy,Khraicia 2,KHRAISSIA,,,,16,36.66904,3.00964,https://www.djezzy5g.dz/map.html
djezzy-0f295fe213,5G,djezzy,Bir Touta_3,KHRAISSIA,,,,16,36.64904,3.00547,https://www.djezzy5g.dz/map.html
djezzy-374324d732,5G,djezzy,Sidi slimane,KHRAISSIA,,,,16,36.67298,3.00773,https://www.djezzy5g.dz/map.html
djezzy-1c510370b8,5G,djezzy,ROUTE KHRAICIA N63,KHRAISSIA,,,,16,36.689073,3.003721,https://www.djezzy5g.dz/map.html
djezzy-b998510b77,5G,djezzy,Cite Amerrouche,KOUBA,,,,16,36.73734,3.09444,https://www.djezzy5g.dz/map.html
djezzy-a906beab1f,5G,djezzy,Cooperative El marhba,KOUBA,,,,16,36.7245,3.05564,https://www.djezzy5g.dz/map.html
djezzy-c5d6c80bd1,5G,djezzy,Cite Garidi II,KOUBA,,,,16,36.73011,3.06133,https://www.djezzy5g.dz/map.html
djezzy-6c664b5c5b,5G,djezzy,Djenane Ben Omar,KOUBA,,,,16,36.72435,3.0964,https://www.djezzy5g.dz/map.html
djezzy-77e24bf98a,5G,djezzy,Guaidi_G2_T,KOUBA,,,,16,36.73052,3.06782,https://www.djezzy5g.dz/map.html
djezzy-18d9b175c0,5G,djezzy,Ministere des Affaires Etrangeres,KOUBA,,,,16,36.735651,3.075314,https://www.djezzy5g.dz/map.html
djezzy-e5a11f8ee5,5G,djezzy,HOPITAL MILITAIRE DE AIN NAADJA,KOUBA,,,,16,36.7242,3.0632,https://www.djezzy5g.dz/map.html
djezzy-bd1df56ef4,5G,djezzy,HAI EL BADR,KOUBA,,,,16,36.7211,3.09462,https://www.djezzy5g.dz/map.html
djezzy-68ce6741fc,5G,djezzy,Gue de Constantine,KOUBA,,,,16,36.71265,3.08683,https://www.djezzy5g.dz/map.html
djezzy-565cf191a0,5G,djezzy,KOUBA_II,KOUBA,,,,16,36.7306,3.08042,https://www.djezzy5g.dz/map.html
djezzy-8907eb994d,5G,djezzy,Hussein_Dey_6,KOUBA,,,,16,36.73173,3.0851,https://www.djezzy5g.dz/map.html
djezzy-9d349fc923,5G,djezzy,lotissement Zouatna Kouba,KOUBA,,,,16,36.72486,3.07208,https://www.djezzy5g.dz/map.html
djezzy-05830afb2a,5G,djezzy,Stade Kouba,KOUBA,,,,16,36.72771,3.09071,https://www.djezzy5g.dz/map.html
djezzy-23cdd7fdbd,5G,djezzy,Cite Les Anassers,KOUBA,,,,16,36.732,3.07502,https://www.djezzy5g.dz/map.html
djezzy-155d2acba2,5G,djezzy,Cite CNEP,KOUBA,,,,16,36.7191,3.08484,https://www.djezzy5g.dz/map.html
djezzy-590b974ab7,5G,djezzy,Kouba 4,KOUBA,,,,16,36.7249,3.08991,https://www.djezzy5g.dz/map.html
djezzy-7d0f44e32d,5G,djezzy,KOUBA_3,KOUBA,,,,16,36.72859,3.08661,https://www.djezzy5g.dz/map.html
djezzy-1268c6607e,5G,djezzy,sidi Mebarek (cherarba ),LES EUCALYPTUS,,,,16,36.66313,3.17071,https://www.djezzy5g.dz/map.html
djezzy-e60f3af0b5,5G,djezzy,Hidoussi 2,LES EUCALYPTUS,,,,16,36.654761,3.147669,https://www.djezzy5g.dz/map.html
djezzy-d8573747c2,5G,djezzy,Chateau rouge,LES EUCALYPTUS,,,,16,36.67366,3.1368,https://www.djezzy5g.dz/map.html
djezzy-da2eb6ef02,5G,djezzy,cherarba cit+ 917 logement,LES EUCALYPTUS,,,,16,36.67582,3.16558,https://www.djezzy5g.dz/map.html
djezzy-de4e947bef,5G,djezzy,Micro Chrarba,LES EUCALYPTUS,,,,16,36.687902,3.173108,https://www.djezzy5g.dz/map.html
djezzy-0eb13b7d5d,5G,djezzy,Les Eucalyptus extension,LES EUCALYPTUS,,,,16,36.667,3.1533,https://www.djezzy5g.dz/map.html
djezzy-6ac8e03b34,5G,djezzy,Sidi Ambarek Les Eucalyptus,LES EUCALYPTUS,,,,16,36.660142,3.171997,https://www.djezzy5g.dz/map.html
djezzy-5ee8f08464,5G,djezzy,Cite El Dalia,LES EUCALYPTUS,,,,16,36.66642,3.17063,https://www.djezzy5g.dz/map.html
djezzy-4c051aac2e,5G,djezzy,Cite El kebir,LES EUCALYPTUS,,,,16,36.66647,3.14431,https://www.djezzy5g.dz/map.html
djezzy-87b6c6202c,5G,djezzy,Les Eucaliptus 1,LES EUCALYPTUS,,,,16,36.6634,3.1387,https://www.djezzy5g.dz/map.html
djezzy-774b426a4b,5G,djezzy,Ouled elhadj_1,LES EUCALYPTUS,,,,16,36.66014,3.16017,https://www.djezzy5g.dz/map.html
djezzy-1ef1a67492,5G,djezzy,View Chrarba 2,LES EUCALYPTUS,,,,16,36.64822,3.17373,https://www.djezzy5g.dz/map.html
djezzy-bca58186f0,5G,djezzy,View Chrarba,LES EUCALYPTUS,,,,16,36.65489,3.17573,https://www.djezzy5g.dz/map.html
djezzy-6f13e5f37c,5G,djezzy,Les Eucalyptus Centre,LES EUCALYPTUS,,,,16,36.662238,3.154797,https://www.djezzy5g.dz/map.html
djezzy-c6198891be,5G,djezzy,Chraaba hay fazli,LES EUCALYPTUS,,,,16,36.66285,3.18157,https://www.djezzy5g.dz/map.html
djezzy-f8183b0984,5G,djezzy,Cherarba Cite Zouaoua,LES EUCALYPTUS,,,,16,36.671,3.1667,https://www.djezzy5g.dz/map.html
djezzy-e74ccceaa4,5G,djezzy,Chateau rouge les Eucalyptus,LES EUCALYPTUS,,,,16,36.671632,3.142321,https://www.djezzy5g.dz/map.html
djezzy-900b493ba1,5G,djezzy,Chahid Mnaouar Les eucalyptus,LES EUCALYPTUS,,,,16,36.65616,3.154461,https://www.djezzy5g.dz/map.html
djezzy-8c6371ff3c,5G,djezzy,Hay Hidouci,LES EUCALYPTUS,,,,16,36.65673,3.15902,https://www.djezzy5g.dz/map.html
djezzy-3adfa12110,5G,djezzy,Ecalyptus2,LES EUCALYPTUS,,,,16,36.6608,3.15183,https://www.djezzy5g.dz/map.html
djezzy-c0af943238,5G,djezzy,zone d'activite Eucalyptus,LES EUCALYPTUS,,,,16,36.64141,3.17734,https://www.djezzy5g.dz/map.html
djezzy-3d6f645dd0,5G,djezzy,CHERBAA,LES EUCALYPTUS,,,,16,36.6861,3.1814,https://www.djezzy5g.dz/map.html
djezzy-a35ea5375a,5G,djezzy,OuedSemar_1,LES EUCALYPTUS,,,,16,36.6948,3.15431,https://www.djezzy5g.dz/map.html
djezzy-cb7f4969da,5G,djezzy,Sidi Mebarek view ,LES EUCALYPTUS,,,,16,36.65711,3.16956,https://www.djezzy5g.dz/map.html
djezzy-88a221ffe1,5G,djezzy,cite Amir Cherarba,LES EUCALYPTUS,,,,16,36.6737,3.1696,https://www.djezzy5g.dz/map.html
djezzy-9a40ddab48,5G,djezzy,Sidi Bennour 2,MAHELMA,,,,16,36.64741,2.86661,https://www.djezzy5g.dz/map.html
djezzy-2dc09c24f6,5G,djezzy,Mehalma sidi Abdelah,MAHELMA,,,,16,36.67215,2.89026,https://www.djezzy5g.dz/map.html
djezzy-cbcfd5377f,5G,djezzy,mhalma AADL,MAHELMA,,,,16,36.67841,2.88801,https://www.djezzy5g.dz/map.html
djezzy-0486479f13,5G,djezzy,AADL  Q25 Sidi Abdellah,MAHELMA,,,,16,36.64288,2.83031,https://www.djezzy5g.dz/map.html
djezzy-642c980922,5G,djezzy,cite  AADL ZAATRIA,MAHELMA,,,,16,36.65869,2.85183,https://www.djezzy5g.dz/map.html
djezzy-ec73815d0b,5G,djezzy,cite 2100 lgts mahelama,MAHELMA,,,,16,36.6837,2.8713,https://www.djezzy5g.dz/map.html
djezzy-5576f6b44d,5G,djezzy,Ali Bentayeb Mahelma,MAHELMA,,,,16,36.69068,2.87094,https://www.djezzy5g.dz/map.html
