id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type
666,Placette kissarli ساحة قيسارلي,Placette kissarli,ساحة قيسارلي,42,,,36.6392077,2.7680731,exact,osm,osm,"{""osm"":""3445064937""}",memorial
667,1954-1962,,,43,,,36.4238488,6.1190209,exact,osm,osm,"{""osm"":""240195845""}",memorial
668,Abdel Hafid Boussof,,,43,,,36.446826,6.2659573,exact,osm,osm,"{""osm"":""4337552791""}",memorial
669,Monument au Martyrs,,,43,,,36.4048614,5.9431304,exact,osm,osm,"{""osm"":""1810058693""}",memorial
67,الموقع الأثري لبقايا مسجد السيدة,"Le site archéologique des vestiges de la ""Mosquée El Sayyida""",الموقع الأثري لبقايا مسجد السيدة,16,,,36.7851413,3.0623352,exact,osm,osm,"{""osm"":""12133859819""}",archaeological_site
670,Mémorial,,,43,,,36.4313918,6.121656,exact,osm,osm,"{""osm"":""240196557""}",memorial
671,Mémorial au martyrs du 8 Mai 1956,,,43,,,36.4605057,6.0340496,exact,osm,osm,"{""osm"":""4325053581""}",memorial
672,Mémorial des Martyrs,,,43,,,36.4484547,6.2676006,exact,osm,osm,"{""osm"":""4337592039""}",memorial
673,Mémorial des martyrs,,,43,,,36.4572816,6.0449713,exact,osm,osm,"{""osm"":""4325056123""}",memorial
674,الجنود,,الجنود,43,,,36.3913605,6.1284676,exact,osm,osm,"{""osm"":""4620355992""}",memorial
675,الساعة,,الساعة,43,,,36.3934953,6.1292288,exact,osm,osm,"{""osm"":""4620311993""}",memorial
676,مقام الشهيد,,مقام الشهيد,43,,,36.3928258,6.1282108,exact,osm,osm,"{""osm"":""4620355190""}",memorial
677,مقبرة الشهداء,Cimetière des martyrs,مقبرة الشهداء,43,,,36.4002318,5.9283015,exact,osm,osm,"{""osm"":""4382575994""}",memorial
678,Magenta,,,44,,,36.3068655,2.2245773,exact,osm,osm,"{""osm"":""3809349016""}",memorial
679,Mohamed Bouras fondateur des Scouts musulmans algériens,,محمد بوراس مؤسس الكشافة الجزائرية,44,,,36.3074117,2.2272172,exact,osm,osm,"{""osm"":""3302353100""}",memorial
68,"مدينة الجزائر العتيقة ""إيكوسيم""",,"مدينة الجزائر العتيقة ""إيكوسيم""",16,,,36.7847679,3.0617809,exact,osm,osm,"{""osm"":""1291554593""}",archaeological_site
680,Monument aux martyrs,,,44,,,36.1557803,2.1541651,exact,osm,osm,"{""osm"":""2139543610""}",memorial
681,Mémorial de la Bataille de Beni Bouamrane نصب تذكاري معركة بني بوعمران,,نصب تذكاري معركة بني بوعمران,44,,,36.3964244,2.2475788,exact,osm,osm,"{""osm"":""10991629922""}",memorial
682,Monument des Martyrs,,نصب الشهداء,46,,,35.2328937,-1.5042313,exact,osm,osm,"{""osm"":""3174756998""}",memorial
683,القصر القديم,Le Vieux Ksar,القصر القديم,47,,,32.2700819,3.633351,exact,osm,osm,"{""osm"":""3639673802""}",memorial
684,حجرة جحا,La chambre de Juha,حجرة جحا,47,,,32.9998514,4.5338277,exact,osm,osm,"{""osm"":""3621497774""}",memorial
685,مقام الشيخ أبو عبدالله محمد بن بكر بن أبي بكر بن يوسف الفرسطائي النفوسي,Mausolée du Cheikh Abou Abdallah Mohamed bin Bekr,,47,,,32.4800082,3.7464809,exact,osm,osm,"{""osm"":""1050739412""}",memorial
686,Place de la résistance,Place de la résistance,,48,,,35.7437297,0.5558152,exact,osm,osm,"{""osm"":""4498983691""}",memorial
687,Trari Bakhadda,Trari Bakhadda,,48,,,35.7535496,0.5757562,exact,osm,osm,"{""osm"":""4523421090""}",memorial
688,مقبرت الشهداء,,,48,,,35.7729744,1.202175,exact,osm,osm,"{""osm"":""4643215375""}",memorial
689,مقام الشهيد,,مقام الشهيد,50,,,21.3303312,0.9506713,exact,osm,osm,"{""osm"":""5646997523""}",memorial
69,Igilgili,Igilgili,إيجلجيلي,18,,,36.8220833,5.7664444,exact,osm,osm,,archaeological_site
690,منصب تذكاري باجي مختار,,منصب تذكاري باجي مختار,50,,,21.3336339,0.9577569,exact,osm,osm,"{""osm"":""5646924425""}",memorial
691,ضريح خالد بن سنان,mausolée Khaled Ben Sinan,ضريح خالد بن سنان,51,,,34.3861185,5.0107636,exact,osm,osm,"{""osm"":""315219717""}",memorial
692,قبر حيزية,Tombe haizia,قبر حيزية,51,,,34.3872691,5.0107199,exact,osm,osm,"{""osm"":""3253350081""}",memorial
693,monument des martyres,,,52,,,30.1202749,-2.1803315,exact,osm,osm,"{""osm"":""4010160389""}",memorial
694,شيخ عبد القادر الجيلالي,Abd al Qadir al-Jilani,شيخ عبد القادر الجيلالي,53,,,27.1938112,2.4751463,exact,osm,osm,"{""osm"":""4858502046""}",memorial
695,براشمة,Brachma,براشمة,57,,,34.1750477,5.8076155,exact,osm,osm,"{""osm"":""6536624685""}",memorial
696,Colonne Lieutenant  Collot,,,58,,,29.4313945,3.00061,exact,osm,osm,"{""osm"":""8332308565""}",memorial
697,حاسي السوق,Puis de marché,حاسي السوق,58,,,30.5818946,2.8830027,exact,osm,osm,"{""osm"":""2550016876""}",memorial
698,شارع الشهيد شباطي,,شارع الشهيد شباطي,60,,,35.1169106,5.175711,exact,osm,osm,"{""osm"":""4907358624""}",memorial
699,تذكار شهداء معتقل كمورا,mémorial de carré de morts (camora),تذكار شهداء معتقل كمورا,67,,,35.8913898,2.7287619,exact,osm,osm,"{""osm"":""4381915490""}",memorial
7,The Dome el goba القبة,,القبة,02,,,36.4863444,1.2761913,exact,osm,osm,"{""osm"":""1495651535""}",archaeological_site
70,Ain Boucherit,Aïn Boucherit,عين بوشريط,19,,,36.200833,5.650278,exact,osm,osm,,archaeological_site
700,مقام الشهيد,,مقام الشهيد,67,,,35.8267647,2.4558813,exact,osm,osm,"{""osm"":""452692560""}",memorial
701,Monument des martyrs,,,68,,,34.9973362,4.1023538,exact,osm,osm,"{""osm"":""3888692308""}",memorial
702,Zaafrania (Poste de commandemant Wilaya VI),,,68,,,35.009251,4.3989629,exact,osm,osm,"{""osm"":""3762117383""}",memorial
703,نصب للشهداء,Memorial aux martyres,نصب للشهداء,68,,,35.2137067,4.1812098,exact,osm,osm,"{""osm"":""4565727496""}",memorial
704,الياقوتة,,الياقوتة,69,,,32.8939566,0.5456093,exact,osm,osm,"{""osm"":""4689297089""}",memorial
705,وسط المدينة,,وسط المدينة,69,,,32.8971206,0.5456347,exact,osm,osm,"{""osm"":""4689296989""}",memorial
706,pk 0,,,53,,,27.6781006,2.4122829,exact,osm,osm,"{""osm"":""4358357139""}",milestone
707,Bastion 18,Banque Exterieure d'Algerie,,13,,,34.8774331,-1.3141566,exact,osm,osm,"{""osm"":""11681474400""}",military
708,Mines de Ghar Rouban,Mines de Ghar Rouban,,13,,,34.5954656,-1.7723047,exact,osm,osm,"{""osm"":""305952431""}",mine
709,زاوية الشيخ الكنتي,Zaouiet Cheikh Kounta,زاوية الشيخ الكنتي,01,,,27.2293532,-0.1944822,exact,osm,osm,"{""osm"":""332201669""}",monument
71,Ain El Ahnech,Aïn El Ahnech,عين لحنش,19,,,36.2038889,5.6527778,exact,osm,osm,,archaeological_site
710,ساحة الشهداء رقان,Place des Martyrs,ساحة الشهداء رقان,01,,,26.7188767,0.1713983,exact,osm,osm,"{""osm"":""4428780896""}",monument
711,مسجد خالد بن الوليد,Masdjid,مسجد خالد بن الوليد,01,,,28.3990037,-0.2399203,exact,osm,osm,"{""osm"":""5599303621""}",monument
712,Monument martyr Karzazi,,,02,,,36.0658567,1.1265326,exact,osm,osm,"{""osm"":""401803859""}",monument
713,Sidi Aissa,Sidi Aissa,,02,,,36.2303456,0.8828764,exact,osm,osm,"{""osm"":""291936361""}",monument
714,ساحة حسيبة بن بوعلي,Place Hassiba Benbouali,ساحة حسيبة بن بوعلي,02,,,36.1664856,1.3394508,exact,osm,osm,"{""osm"":""4581680198""}",monument
715,HR001,,,03,,,32.9320144,3.2691909,exact,osm,osm,"{""osm"":""1145621674""}",monument
716,باب القصر,,باب القصر,03,,,33.7893525,3.1459793,exact,osm,osm,"{""osm"":""4345161289""}",monument
717,نصب تذكاري خَيل فانتازيا,,نصب تذكاري خَيل فانتازيا,03,,,33.8811449,2.5279502,exact,osm,osm,"{""osm"":""4333710491""}",monument
718,نصب شهداء الثورة,,نصب شهداء الثورة,04,,,35.8688809,7.1121189,exact,osm,osm,"{""osm"":""3163873521""}",monument
719,Martyre Colonel Mohamed Amouri,,,05,,,35.7751296,6.4121118,exact,osm,osm,"{""osm"":""3236429769""}",monument
72,Djémila,Djemila,جميلة,19,,,36.3208997,5.7354314,exact,osm,osm,"{""osm"":""257564804""}",archaeological_site
720,Monument BENBOULAID,,,05,,,35.5551507,6.1781369,exact,osm,osm,"{""osm"":""3048741945""}",monument
721,المجاهد الحاج لخضر,Moudjahid hadj Lakhdar,المجاهد الحاج لخضر,05,,,35.5424667,6.1576704,exact,osm,osm,"{""osm"":""4768942924""}",monument
722,المجاهد المجهول,Moudjahid inconnu,المجاهد المجهول,05,,,35.5429985,6.1844353,exact,osm,osm,"{""osm"":""4768942929""}",monument
723,النصب التذكاري لشهداء ثورة التحرير في كيمل,Monument commémoratif des martyrs,النصب التذكاري لشهداء ثورة التحرير في كيمل,05,,,35.2037668,6.4880805,exact,osm,osm,"{""osm"":""6707654186""}",monument
724,Huilerie berbère,,,06,,,36.3911573,4.3973835,exact,osm,osm,"{""osm"":""4254748275""}",monument
725,Monument,,Monument,06,,,36.5777838,5.3438648,exact,osm,osm,"{""osm"":""4518936290""}",monument
726,Monument aux morts,,,06,,,36.7549753,5.0866071,exact,osm,osm,"{""osm"":""3763711721""}",monument
727,Monument des 7 martyrs,,Monument des 7 martyrs,06,,,36.6364682,5.2812365,exact,osm,osm,"{""osm"":""4534095294""}",monument
728,Monument du Chahid,,,06,,,36.6124101,4.6964665,exact,osm,osm,"{""osm"":""3487587206""}",monument
729,Sidi Said,Sidi Said,سيذي سعيذ,06,,,36.6069076,4.820703,exact,osm,osm,"{""osm"":""4137153853""}",monument
73,Garden of the Small Baths at Cuicul,,,19,,,36.3185249,5.736305,exact,osm,osm,"{""osm"":""13355786467""}",archaeological_site
730,Statue Azouaou Amrane,Statue Azouaou Amrane,أزواو عمران,06,,,36.3830755,4.4023489,exact,osm,osm,"{""osm"":""4078634857""}",monument
731,Statue Mira Abderrahmane,,,06,,,36.3857528,4.4011053,exact,osm,osm,"{""osm"":""4078634819""}",monument
732,Stèle des Martyrs,,,06,,,36.6420888,4.903233,exact,osm,osm,"{""osm"":""4047740669""}",monument
733,Taxxamt Ouinour,,,06,,,36.3767992,4.5093394,exact,osm,osm,"{""osm"":""4167883135""}",monument
734,لوحة ماسينيسا,Stèle de Masensen,لوحة ماسينيسا,06,,,36.5982901,4.6201046,exact,osm,osm,"{""osm"":""5830327885""}",monument
735,Tent roundabout,,,07,,,34.8113239,5.6579454,exact,osm,osm,"{""osm"":""908876536""}",monument
736,Monument Géneral Leclerc,,,08,,,32.1272222,-2.3233333,exact,osm,osm,,monument
737,Pas de Tir CIEES,,,08,,,30.848861,-3.0691425,exact,osm,osm,"{""osm"":""640492653""}",monument
738,Pas de Tir CIEES Blandine,,,08,,,30.8590465,-3.0850187,exact,osm,osm,"{""osm"":""456263800""}",monument
739,الحمامة,pigeon,الحمامة,08,,,31.626979,-2.2184842,exact,osm,osm,"{""osm"":""5252202825""}",monument
74,Ikjan,,,19,,,36.4702118,5.6566571,exact,osm,osm,"{""osm"":""1487735429""}",archaeological_site
740,Placette etoute blida,Placette etoute blida,,09,,,36.4700543,2.8286987,exact,osm,osm,"{""osm"":""5503794392""}",monument
741,Centre de Torture de l'époque coloniale,,,10,,,36.2133798,4.0396548,exact,osm,osm,"{""osm"":""4163754394""}",monument
742,Memorial Des Martyrs,,,10,,,36.3734708,3.8919453,exact,osm,osm,"{""osm"":""550308161""}",monument
743,Memorial Des Martyrs BOUIRA 1954 A 1962,,,10,,,36.3735599,3.8922123,exact,osm,osm,"{""osm"":""551456969""}",monument
744,ex 410 raa,,,10,,,36.2960751,3.676959,exact,osm,osm,"{""osm"":""3248877431""}",monument
745,جبل ديرة,,جبل ديرة,10,,,36.0839566,3.6363069,exact,osm,osm,"{""osm"":""7767160785""}",monument
746,Monument Flatters,,,11,,,23.2666667,6.8833333,exact,osm,osm,,monument
747,ضريح تين هينان,Tombeau de Tin Hinan,ضريح تين هينان,11,,,22.8855292,4.8680826,exact,osm,osm,"{""osm"":""570396428""}",monument
748,تمثال اللقلق,Les cigognes,تمثال اللقلق,12,,,35.3956639,8.1092487,exact,osm,osm,"{""osm"":""5015535623""}",monument
749,Agence BDL,Banque de développement local,بنك التنمية المحلية,13,,,35.0101624,-1.7458681,exact,osm,osm,"{""osm"":""1002314481""}",monument
75,Ruines romaines; الآثار الرومانية,Ruines romaines,الآثار الرومانية,19,,,36.1920685,5.4043067,exact,osm,osm,"{""osm"":""51826611""}",archaeological_site
750,Ahmed Ben Bella,Ahmed Ben Bella,أحمد بن بلة,13,,,34.8840994,-1.3133366,exact,osm,osm,"{""osm"":""4848433222""}",monument
751,Makem Chahid,,مقام الشهيد,13,,,35.0129946,-1.7491576,exact,osm,osm,"{""osm"":""1002314508""}",monument
752,Zaouia Sidi Benamer,Zaouia Sidi Benamer,,13,,,35.0416216,-1.6505371,exact,osm,osm,"{""osm"":""89546990""}",monument
753,أفريقيا,Placette Africa,أفريقيا,13,,,34.849924,-1.727776,exact,osm,osm,"{""osm"":""4706246589""}",monument
754,الجامع الكبير,La Grande Mosquée,المسجد الكبير,13,,,34.8837264,-1.3104274,exact,osm,osm,"{""osm"":""14581869""}",monument
755,سيدي بنعمار,Sidi Benamar,سيدي بنعمار,13,,,35.0466919,-1.7963205,exact,osm,osm,"{""osm"":""93607828""}",monument
756,سيدي موسى,Sidi Moussa,سيدي موسى,13,,,35.0575775,-1.7137685,exact,osm,osm,"{""osm"":""1035564011""}",monument
757,",مفبرة",cimetière,,14,,,35.3214294,1.3333713,exact,osm,osm,"{""osm"":""8722672817""}",monument
758,Memorial,,,14,,,34.8960881,1.2418118,exact,osm,osm,"{""osm"":""5053604057""}",monument
759,موقع أثري السوامع,Site historique Souamaa,,14,,,35.3765159,1.0468438,exact,osm,osm,"{""osm"":""8168441337""}",monument
76,Annaba Theater,,,23,,,36.8814029,7.7467203,exact,osm,osm,"{""osm"":""2947767583""}",archaeological_site
760,Abbane Remdan,Abbane Remdan,,15,,,36.6367712,4.2040546,exact,osm,osm,"{""osm"":""4580195791""}",monument
761,Agouni Temlilin (Moudjahidin),,Agouni Temlilin (Moudjahidin),15,,,36.8358457,4.2523877,exact,osm,osm,"{""osm"":""4459229793""}",monument
762,Asmektay (Amedruz) n yimeɣrasen n Wihinun,monument des martyrs (bouhinoun),نصب الشهداء بوهينون,15,,,36.6843613,4.0396322,exact,osm,osm,"{""osm"":""5970846232""}",monument
763,Candle of Tizi-ouzou,Bougie de Tizi Ouzou,مقام السمعة تيزي وزو,15,,,36.7133333,4.0380556,exact,osm,osm,,monument
764,Krim Belkacem,,,15,,,36.7512206,3.8928293,exact,osm,osm,"{""osm"":""3832455412""}",monument
765,MONUMENT EL CHOUHADA,,,15,,,36.6359991,4.470979,exact,osm,osm,"{""osm"":""383254171""}",monument
766,Monument,,,15,,,36.8941849,4.4177814,exact,osm,osm,"{""osm"":""309218461""}",monument
767,Monument Ait Khalifa,,,15,,,36.5261143,4.3459241,exact,osm,osm,"{""osm"":""238067059""}",monument
768,Monument Illulen Umalu,,,15,,,36.5830101,4.4381234,exact,osm,osm,"{""osm"":""3058113953""}",monument
769,Monument Tafsa Boumad,,,15,,,36.5145919,4.1233897,exact,osm,osm,"{""osm"":""683457891""}",monument
77,Forum of Hippo Regius,,,23,,,36.8815553,7.7481336,exact,osm,osm,"{""osm"":""1386288786""}",archaeological_site
770,Monument de Fadhma N'Soumeur,,,15,,,36.5126927,4.3616257,exact,osm,osm,"{""osm"":""3401989194""}",monument
771,Monument des Martyrs,Monument des Martyrs,,15,,,36.7947642,4.3090078,exact,osm,osm,"{""osm"":""4465899589""}",monument
772,Monument des Martyrs Tizit,Monument des Martyrs Tizit,,15,,,36.5138402,4.4205405,exact,osm,osm,"{""osm"":""2187604244""}",monument
773,Monument des martyrs Ger Iberdan,,,15,,,36.5861442,4.6019743,exact,osm,osm,"{""osm"":""2693801152""}",monument
774,Monument des martyrs d'Ighil Bousouel,,,15,,,36.8655177,4.2310489,exact,osm,osm,"{""osm"":""4683508249""}",monument
775,Monument et cimetière martyrs,,,15,,,36.7588255,3.9812578,exact,osm,osm,"{""osm"":""387350127""}",monument
776,Stèle,,,15,,,36.6662643,4.5127565,exact,osm,osm,"{""osm"":""268380406""}",monument
777,Tajebbant n At Tudert,Monument des martyrs Ait Toudert,,15,,,36.5316269,4.1810768,exact,osm,osm,"{""osm"":""4806178121""}",monument
778,Tazrutt,,,15,,,36.6672088,4.5178626,exact,osm,osm,"{""osm"":""2398263246""}",monument
779,Tifra,,Tifra,15,,,36.8537517,4.1611759,exact,osm,osm,"{""osm"":""4498962991""}",monument
78,Great Church of Hippo Regius,,,23,,,36.8830521,7.7508834,exact,osm,osm,"{""osm"":""1386288785""}",archaeological_site
780,Z imazighen,Z imazighen,,15,,,36.6345367,4.2059118,exact,osm,osm,"{""osm"":""4580182694""}",monument
781,asmektay (amedruz) n yimeɣrasen n At Wanec,"Monument des martyrs ""At Wanec""",نصب الشهداء آيت وانش,15,,,36.6486229,4.044748,exact,osm,osm,"{""osm"":""368998452""}",monument
782,monument,,,15,,,36.6031352,4.1256971,exact,osm,osm,"{""osm"":""4073360559""}",monument
783,monument des martyrs Akendjour,,,15,,,36.6270061,4.0386216,exact,osm,osm,"{""osm"":""359762972""}",monument
784,La Pêcherie,,المسمكة,16,,,36.7845371,3.0643052,exact,osm,osm,"{""osm"":""2989734142""}",monument
785,Monument aux Morts,Monument aux Morts,نصب تذكاري للموتى,16,,,36.802471,3.045304,exact,osm,osm,"{""osm"":""436944970""}",monument
786,Monument aux martyrs,Monument aux martyrs,نصب تدكاري لشهداء برج البحري,16,,,36.790659,3.2501648,exact,osm,osm,"{""osm"":""4077759242""}",monument
787,Statue de Bologhine Ibn Ziri,,ثمثال بربروس,16,,,36.7856656,3.0561928,exact,osm,osm,"{""osm"":""287515524""}",monument
788,Trois Horloges,Trois Horloges,الساعات الثلاثة,16,,,36.790986,3.0517961,exact,osm,osm,"{""osm"":""2672809395""}",monument
789,Walid N Mar,,,16,,,36.7643334,2.9881039,exact,osm,osm,"{""osm"":""4602219296""}",monument
79,Hafsid Castle,,القلعة الحفصية,23,,,36.906619,7.765657,exact,osm,osm,,archaeological_site
790,مقام الشهداء,Co-memorial des martyrs,مقام الشهداء,16,,,36.7361963,3.2824497,exact,osm,osm,"{""osm"":""4231177389""}",monument
791,مقام الشهيد,Makam E'chahid,مقام الشهيد,16,,,36.7457113,3.0697254,exact,osm,osm,"{""osm"":""7023985185""}",monument
792,نصب تذكاري لحي 08 ماي 1945,Monument mémorial 8 mai 1945,نصب تذكاري لحي 08 ماي 1945,16,,,36.7368286,3.1850463,exact,osm,osm,"{""osm"":""4359251493""}",monument
793,La Poudriere دار البارود,La Poudriere,La Poudriere دار البارود,17,,,34.6723,3.2497182,exact,osm,osm,"{""osm"":""264735720""}",monument
794,La liberation,,,17,,,34.6749776,3.2553312,exact,osm,osm,"{""osm"":""272450408""}",monument
795,باب الشارف,porte charef,باب الشارف,17,,,34.6747107,3.2487804,exact,osm,osm,"{""osm"":""7909637985""}",monument
796,مقبرة الشهداء,Cimetière des martyrs,مقبرة الشهداء,17,,,34.6944444,3.196677,exact,osm,osm,"{""osm"":""4382281490""}",monument
797,Monument Galère de Barberousse,,,18,,,36.8167324,5.7715357,exact,osm,osm,"{""osm"":""2468542857""}",monument
798,Monument aux Morts,Monument aux Morts,,18,,,36.8231156,5.7654368,exact,osm,osm,"{""osm"":""2827994044""}",monument
799,Monument aux morts,,,18,,,36.8178894,5.7714345,exact,osm,osm,"{""osm"":""3057110320""}",monument
8,Amphithéâtre المدرج,Amphithéâtre,المدرج,05,,,35.4892143,6.2598365,exact,osm,osm,"{""osm"":""266444698""}",archaeological_site
80,Hippo Regius,Hippone,هيبون,23,,,36.883651,7.755129,exact,osm,osm,,archaeological_site
800,مقام الشهيد,martyr,مقام الشهيد,18,,,36.6798283,5.7868221,exact,osm,osm,"{""osm"":""4674617589""}",monument
801,نصب اولاد سوسي,Stèle Ouled Souissi,نصب اولا سوسي,18,,,36.7612328,5.9007621,exact,osm,osm,"{""osm"":""4513297391""}",monument
802,Aïn El Fouara; عين الفوارة,Fontaine d'Aïn El Fouara,عين الفوارة,19,,,36.1893325,5.4048867,exact,osm,osm,"{""osm"":""4637947041""}",monument
803,Hammam Ouled Tebben,,حمام أولاد تبان,19,,,35.7875,5.1230556,exact,osm,osm,,monument
804,Monument aux morts,,,19,,,36.4423187,4.8545409,exact,osm,osm,"{""osm"":""1132948485""}",monument
805,حظيرة البلدية,,حظيرة البلدية,19,,,35.6875604,5.3755389,exact,osm,osm,"{""osm"":""4510749793""}",monument
806,زهرة اللوتس,Fleur de Lotus,زهرة اللوتس,19,,,36.1960404,5.4062398,exact,osm,osm,"{""osm"":""660203560""}",monument
807,عين فوارة,,,19,,,36.1893879,5.4048602,exact,osm,osm,"{""osm"":""11515803073""}",monument
808,مسجد الإيمان,Mosquée Al Iman,مسجد الإيمان,19,,,36.1769843,5.3726692,exact,osm,osm,"{""osm"":""801424404""}",monument
809,La Guillotine,,,21,,,36.8712841,6.9199105,exact,osm,osm,"{""osm"":""284755141""}",monument
81,"Hippo Regius, Thermae",,,23,,,36.8847524,7.7501711,exact,osm,osm,"{""osm"":""1386285330""}",archaeological_site
810,معركة قشيدة التاريخية,,معركة قشيدة التاريخية,21,,,36.8135022,6.5083463,exact,osm,osm,"{""osm"":""3123803288""}",monument
811,4 Horloges,,,22,,,35.1907107,-0.6341692,exact,osm,osm,"{""osm"":""2433863040""}",monument
812,Cimetière chohada,Cimetière chohada,,23,,,36.8317288,7.4643005,exact,osm,osm,"{""osm"":""5099097521""}",monument
813,cimetière des martyrs,cimetière des martyrs,,23,,,36.9075845,7.6837061,exact,osm,osm,"{""osm"":""4573225093""}",monument
814,نصب تذكاري,,,23,,,36.8318897,7.4644644,exact,osm,osm,"{""osm"":""1192393094""}",monument
815,8 مايو 1945,08 mai 45,8 مايو 1945,24,,,36.4707921,7.434909,exact,osm,osm,"{""osm"":""4560427542""}",monument
816,cancassaur,,,24,,,36.4659714,7.4265077,exact,osm,osm,"{""osm"":""4727688793""}",monument
817,cite khalla,,,24,,,36.4551864,7.4431357,exact,osm,osm,"{""osm"":""4727738292""}",monument
818,الثكنة القديمة,Ancienne caserne,,24,,,36.4628497,7.4276545,exact,osm,osm,"{""osm"":""4727738694""}",monument
819,باب عنابة,Beb Annaba,,24,,,36.4662843,7.4319101,exact,osm,osm,"{""osm"":""4727738191""}",monument
82,Macellum of Hippo Regius,,,23,,,36.8827361,7.7497019,exact,osm,osm,"{""osm"":""1386288788""}",archaeological_site
820,مقام الشهيد,,مقام الشهيد,24,,,36.473268,7.4353926,exact,osm,osm,"{""osm"":""4727738293""}",monument
821,Monument aux morts,,,25,,,36.3751978,6.6136928,exact,osm,osm,"{""osm"":""324456135""}",monument
822,Bab Lakouas (Porte des Arcades),,,26,,,36.2668084,2.7468331,exact,osm,osm,"{""osm"":""4197833089""}",monument
823,Colonne de commémoration de la bataille de Mazagran 1558,,Colonne de commémoration de la bataille de Mazagran 1558,27,,,35.9024904,0.0767399,exact,osm,osm,"{""osm"":""4600620689""}",monument
824,Les Coquillages,,الأصداف,27,,,35.9169412,0.060288,exact,osm,osm,"{""osm"":""4475628705""}",monument
825,Musée historique de la ville de Sidi Ali,,,27,,,36.0994305,0.4212078,exact,osm,osm,"{""osm"":""3692426851""}",monument
826,الدلافين الثلاثة,trois dauphins,الدلافين الثلاثة,27,,,35.9492499,0.0911795,exact,osm,osm,"{""osm"":""4475628702""}",monument
827,الفارس,,الفارس,27,,,35.9397747,0.1155049,exact,osm,osm,"{""osm"":""4475694090""}",monument
828,تمثال رجل المسرح و 4 أسود,Rond point Abderrahmane Kaki,تمثال رجل المسرح و 4 أسود,27,,,35.9115105,0.0789741,exact,osm,osm,"{""osm"":""4475694092""}",monument
829,نصب تذكاري لشهداء الثورة,Monument,نصب تذكاري لشهداء الثورة,27,,,36.1053903,0.3119346,exact,osm,osm,"{""osm"":""4848063243""}",monument
83,Site archéologique d’Hippone (Annaba),,,23,,,36.8824366,7.7501362,exact,osm,osm,"{""osm"":""341070034""}",archaeological_site
830,تمثال محمد بوضياف,,تمثال محمد بوضياف,28,,,35.6946931,4.5379286,exact,osm,osm,"{""osm"":""4235356699""}",monument
831,5 يوليو,5 juillet,5 يوليو,29,,,35.4626619,0.2960813,exact,osm,osm,"{""osm"":""4107105492""}",monument
832,El Mazoudj,,,29,,,35.4213889,0.0622222,exact,osm,osm,,monument
833,Mémorial des Martyres,Mémorial des Martyres,النصب التذكاري لشهداء الثورة,29,,,35.3945051,0.1390766,exact,osm,osm,"{""osm"":""545675483""}",monument
834,Smala de l'Emir Abdelkader,,,29,,,35.320312,0.3657109,exact,osm,osm,"{""osm"":""1137794705""}",monument
835,النقطة الدائرية الشمعة,Rond point Chamaa,النقطة الدائرية الشمعة,29,,,35.4107069,0.142295,exact,osm,osm,"{""osm"":""6244421386""}",monument
836,ساحة الشهداء,,ساحة الشهداء,29,,,35.4155374,0.3273674,exact,osm,osm,"{""osm"":""5125464522""}",monument
837,Monument du Colonel Leboeuf,,,30,,,31.4666667,8.9833333,exact,osm,osm,,monument
838,Monument du Lieutenant Châtenay,,,30,,,31.4988889,8.7744444,exact,osm,osm,,monument
839,Memorial Martyres,el braya,,31,,,35.6296674,-0.523471,exact,osm,osm,"{""osm"":""4388666989""}",monument
84,Southern Baths,,,23,,,36.8807164,7.7509349,exact,osm,osm,"{""osm"":""12834593661""}",archaeological_site
840,Rond-point Hai Es-Sabah,,دوار حي الصباح,31,,,35.6944224,-0.5748531,exact,osm,osm,"{""osm"":""4936216231""}",monument
841,الساحة المركزية,Place centrale,الساحة المركزية,31,,,35.6572492,-0.5218243,exact,osm,osm,"{""osm"":""4680423802""}",monument
842,المدينة الجديدة,El Medina El Djadida,المدينة الجديدة,31,,,35.6955147,-0.6473203,exact,osm,osm,"{""osm"":""3946398501""}",monument
843,سد تفراوي,Barrage de Tefraoui,سد تفراوي,31,,,35.4670138,-0.5077993,exact,osm,osm,"{""osm"":""5418052527""}",monument
844,قمبيطة,Gambetta,قمبيطة,31,,,35.7069319,-0.6214985,exact,osm,osm,"{""osm"":""4846652624""}",monument
845,شيخ بوعمامة,,شيخ بوعمامة,32,,,33.6674575,1.0436462,exact,osm,osm,"{""osm"":""7683176185""}",monument
846,غزلان,,غزلان,32,,,33.6716852,1.030841,exact,osm,osm,"{""osm"":""3153126182""}",monument
847,مقام الشهيد,,,32,,,33.6444543,1.0964701,exact,osm,osm,"{""osm"":""12010373987""}",monument
848,Bordj El Mokrani,,,34,,,36.0726322,4.7612763,exact,osm,osm,"{""osm"":""300833611""}",monument
849,Foara,Foara,,34,,,35.9561622,5.0376843,exact,osm,osm,"{""osm"":""3505902351""}",monument
85,Villa of Procurator,,,23,,,36.8808439,7.7492491,exact,osm,osm,"{""osm"":""12834593660""}",archaeological_site
850,Monument des Martyrs,Monument des Martyrs,مقام الشهداء,34,,,35.9453708,5.0319203,exact,osm,osm,"{""osm"":""3505902352""}",monument
851,نفق المصالحة,,,34,,,36.0734667,4.7546115,exact,osm,osm,"{""osm"":""4561916493""}",monument
